nodeId	pmid	pmcid	np	head	base	type	term	coid	section	arg_type
be3f2b74795af228fc96528b0a38a464	24728980		significant main effects (as well as interaction effects) of media supplementation with manganese, galactose, ammonia	significant main effects	significant main effects (as well as interaction effects) of media supplementation	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	ABSTRACT	arg0
70d1c0ec7b8fd74a1bb7c280c8806155	24728980		certain glycans	glycans	glycans	sugar (subset of carbon source)	glycans	COID626759	ABSTRACT	arg1
aba6305268a352f9a7384c053e40bf2d	24728980		significant main effects (as well as interaction effects) of media supplementation with manganese, galactose, ammonia	significant main effects	significant main effects (as well as interaction effects) of media supplementation	sugar (subset of carbon source)	galactose	COID770311	ABSTRACT	arg0
2c15d7fc703b68db7d8105b86496eff9	24728980		N-linked glycan distribution	distribution	N-linked glycan distribution	product quality profile	N-linked glycan distribution	COID235212	ABSTRACT	arg0
1601cdb6992cbd3b7596882d925a7278	24728980		efficacy	efficacy	efficacy	clinical outcomes	efficacy	COID912630	ABSTRACT	arg1
82ec0e58e51ca139d06c873c717e61ba	24728980		bioactivity	bioactivity	bioactivity	product quality attributes	bioactivity	COID046028	ABSTRACT	arg1
4075cd50a682f4963e5f1f54106c0a39	24728980		various culture conditions such as bioreactor process variables, media type, and media supplements	conditions	various culture conditions	media characteristics	media	COID913636	ABSTRACT	arg0
b2bc95082d22baac4d9065a0b235cbcf	24728980		the glycan distribution	distribution	the glycan distribution	product quality profile	glycan distribution	COID651165	ABSTRACT	arg1
8b5555e43e60c5d25abf2c505586fbe2	24975601		high mannose glycoforms in particular	glycoforms	high mannose glycoforms	recombinant protein	high mannose glycoforms	COID965734	ABSTRACT	arg0
4146a92de52ac258cc4e28f5c53fe843	24975601		clinical efficacy	efficacy	clinical efficacy	clinical outcomes	efficacy	COID912630	ABSTRACT	arg1
33b0809fd62838c726f65adee61d08e1	24975601		pharmacokinetics	pharmacokinetics	pharmacokinetics	clinical outcomes	pharmacokinetics	COID373370	ABSTRACT	arg1
1129086991cf00c41948dd1aa3683129	24975601		the genetic engineering of cell lines, addition of inhibitors to key enzymes in the glycosylation pathways, and varying cell culture conditions	engineering	the genetic engineering	genotype	genetic engineering	COID939654	ABSTRACT	arg0
7845915a72f69bb584ef0a38d0de787a	24975601		high mannose glycoforms	glycoforms	high mannose glycoforms	recombinant protein	high mannose glycoforms	COID965734	ABSTRACT	arg1
de3d07c135faa9befbd9856f0c6a0dd1	24975601		the genetic engineering of cell lines, addition of inhibitors to key enzymes in the glycosylation pathways, and varying cell culture conditions	engineering	the genetic engineering	secondary raw materials	inhibitors	COID760391	ABSTRACT	arg0
d4ec20823e82db9f2f5e53e39fc76b3a	25014402		average pH reduction	reduction	average pH reduction	bioreactor conditions	pH	COID893209	ABSTRACT	arg0
1d5d2863da84f327f3ce25cd6d7fcb8e	25014402		glycosylation level during the entire culture time or during a specific time span	level	glycosylation level	glycosylation	glycosylation	COID119643	ABSTRACT	arg1
a32b0d7c43b4a9e77a5156a5bf9afc47	25042542	PMC4282109	the selective inhibitor	inhibitor	the selective inhibitor	secondary raw materials	inhibitor	COID760391	ABSTRACT	arg0
02c94c664c2a124c0d49072eae2cf82e	25042542	PMC4282109	a complete and sustained G0/G1 arrest	arrest	a complete and sustained G0/G1 arrest	cell cycle pathway G0/G1/M/G2	G0/G1 arrest	COID007895	ABSTRACT	arg1
5a30dd0d05204030e82feae8b7f882f7	25619381		Asparagine-linked glycosylation of the constant region of monoclonal antibodies (mAbs)	glycosylation	Asparagine-linked glycosylation	glycosylation	Asparagine-linked glycosylation	COID652506	ABSTRACT	arg0
0a08371a08b242149e04569dfd04f709	25619381		efficacy	efficacy	efficacy	clinical outcomes	efficacy	COID912630	ABSTRACT	arg1
938681a692ecf3e560d997d3668070b0	25619381		stability	stability	stability	process condition	stability	COID548988	ABSTRACT	arg1
d7d2c5a768ef450abbf1d0bd8e65f6ae	25619381		a manipulable product quality lever	lever	a manipulable product quality lever	product quality attributes	product quality	COID111751	ABSTRACT	arg0
88f967b28b4f907a579e2ce5bfec935b	25619381		monensin	monensin	monensin	NYK	monensin	COID766386	ABSTRACT	arg1
b94c2a52285c74904fb14c40c37844c2	25931375		the galactosylation	galactosylation	the galactosylation	glycosylation	galactosylation	COID475750	ABSTRACT	arg0
d948d0db9d944ca15ef2850a98b99a6f	25931375		sialylation	sialylation	sialylation	glycosylation	sialylation	COID543327	ABSTRACT	arg1
5d2921b92cea2e44f1c302b1b4b030f7	25931375		Sialic acid levels of therapeutic glycoprotein	levels	Sialic acid levels	sugar (subset of carbon source)	Sialic acid	COID148212	ABSTRACT	arg0
f350b98cd1fd5ecd6bc0c54a3b4e053e	25931375		plasma half-life	half-life	plasma half-life	process parameters or process control	half-life	COID125212	ABSTRACT	arg1
45cd073f4d659a168a4ffd4e9aa8228c	26222761		an application of these glycosylation precursors for	application	an application	biochemical compound	glycosylation precursors	COID638294	ABSTRACT	arg0
edbdd6594b679d767537f18902c729e6	26222761		N-glycosylation of IgG	N-glycosylation	N-glycosylation	glycosylation	N-glycosylation	COID293911	ABSTRACT	arg1
133836c240ae543ce633a6c02e58a0d3	26910040	PMC4947490	product formation	formation	product formation	flux rate	product formation	COID187355	ABSTRACT	arg0
74ff7a670477bd6c0585d5787e95ee50	26910040	PMC4947490	the relative abundance of high-mannose glycoforms	abundance	the relative abundance	recombinant protein	high-mannose glycoforms	COID965734	ABSTRACT	arg1
d884e8b37485d59706b6262ea41464e9	27131894		Supplementation of various media additives	various media additives	various media additives	media characteristics	media additives	COID816450	ABSTRACT	arg0
73516f92b6a950e56a6eb82e99021b56	27131894		intracellular nucleotides and nucleotide sugars	nucleotides	intracellular nucleotides	sugar (subset of carbon source)	intracellular nucleotides and nucleotide sugars	COID456570	ABSTRACT	arg1
3c331547b53fe0f446126ef08a6b3c11	27131894		elevated UDP-GlcNAc and GDP-Fuc levels	levels	elevated UDP-GlcNAc and GDP-Fuc levels	sugar (subset of carbon source)	GDP-Fuc	COID766661	ABSTRACT	arg0
2241f380aab738aa168c8e1da2dcb72d	27131894		the final glycosylation patterns	patterns	the final glycosylation patterns	product attributes	glycosylation patterns	COID857544	ABSTRACT	arg1
761855fc4e4b53b982ca5f90fe43b666	27131894		elevated UDP-GlcNAc and GDP-Fuc levels	levels	elevated UDP-GlcNAc and GDP-Fuc levels	sugar (subset of carbon source)	UDP-GlcNAc	COID510816	ABSTRACT	arg0
223aa5f8364ee43f180129c88ac1ff3e	27131894		manganese and asparagine supplementation	supplementation	manganese and asparagine supplementation	amino acid (subset of substrates)	asparagine	COID698257	ABSTRACT	arg0
4d20656e87fd202739233c41caa49fea	27131894		the glycan profiles	profiles	the glycan profiles	product quality attributes	glycan profiles	COID521331	ABSTRACT	arg1
979b72e860b367d16dcde13bceabdb58	27131894		manganese and asparagine supplementation	supplementation	manganese and asparagine supplementation	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	ABSTRACT	arg0
cb54fa2845c56fe05737f0e0383f28cf	27273898		glucose and glutamine media concentration	concentration	glucose and glutamine media concentration	amino acid (subset of substrates)	glutamine	COID962935	ABSTRACT	arg0
bef1d75decfd581665b5a6720d2a9c5b	27273898		the relative percentage of various glycans	percentage	the relative percentage	sugar (subset of carbon source)	glycans	COID626759	ABSTRACT	arg1
0e950d48d9f930ca703337bd8fad87ca	27273898		glucose and glutamine media concentration	concentration	glucose and glutamine media concentration	sugar (subset of carbon source)	glucose	COID367406	ABSTRACT	arg0
19aa34e89b760d6eaab92ba18d32f768	27273898		pH	pH	pH	bioreactor conditions	pH	COID893209	ABSTRACT	arg0
b0d57c8b66b62563df646985951ff6e8	27273898		temperature	temperature	temperature	bioreactor conditions	temperature	COID692615	ABSTRACT	arg0
c39e0666f3469348da9974b02fb13a6e	27273898		dissolved oxygen (DO)	oxygen	dissolved oxygen	bioreactor conditions	dissolved oxygen	COID661988	ABSTRACT	arg0
c63141146a60ada7cb5244e7756b3746	27453130		pH control	control	pH control	bioreactor conditions	pH control	COID492476	ABSTRACT	arg0
443a99717e676ce74c034021d93070e6	27453130		cell growth and metabolism	cell	cell growth and metabolism	cell culture parameters	cell growth	COID093598	ABSTRACT	arg1
ce672e199cb19dda3c2f3494a830fb37	27453130		cell growth and metabolism	cell	cell growth and metabolism	biological process	metabolism	COID291079	ABSTRACT	arg1
1582d4a6c820d57febbd6f3418273e2d	27943633		Immunoglobin G with α-2,6 sialylation	G	Immunoglobin G	glycosylation	α-2,6 sialylation	COID995015	ABSTRACT	arg0
fa61fdcb13c0860b5096d1e501691574	27943633		antibody-dependent cellular cytotoxicity	cytotoxicity	antibody-dependent cellular cytotoxicity	clinical outcomes	antibody-dependent cellular cytotoxicity	COID386333	ABSTRACT	arg1
6b08fcb409ea00b9947fd724095a6cd1	27943633		anti-inflammatory efficacy	efficacy	anti-inflammatory efficacy	clinical outcomes	anti-inflammatory efficacy	COID334262	ABSTRACT	arg1
8c1dddb526223f7068c02eb44f5dbff3	27943633		greatly increased α-2,6 sialylation level relative to α-2,3 sialylation for the α-2,3 sialyltransferase knockouts	level	greatly increased α-2,6 sialylation level	glycosylation	α-2,6 sialylation	COID995015	ABSTRACT	arg0
8b3997580abdbc1ca6714c44e17a406d	27943633		Sialidase treatment	treatment	Sialidase treatment	enzyme	Sialidase	COID070440	ABSTRACT	arg1
ca07ddb1fb8ad5c4d61719ef92fe9100	27943633		α-2,3 sialylation for the α-2,3 sialyltransferase knockouts	sialylation	α-2,3 sialylation	glycosylation	sialylation	COID543327	ABSTRACT	arg1
0255560a47d86df0ef7946d443817916	28409838		different viable cell density and media supplement concentrations	concentrations	different viable cell density and media supplement concentrations	cell culture parameters	viable cell density	COID384695	ABSTRACT	arg0
4cb8d5cd256199d056c66135ac71ce0a	28409838		The possibility to modulate the glycosylation profile	possibility	The possibility to modulate the glycosylation profile	product attributes	glycosylation profile	COID103232	ABSTRACT	arg1
78370ad65778bf2a4d3a67447b9927d7	28409838		different viable cell density and media supplement concentrations	concentrations	different viable cell density and media supplement concentrations	media characteristics	media	COID913636	ABSTRACT	arg0
c1e7db6de7e632cfeaa351f93e298019	28409838		the modulation of glycosylation in a sequential steady state approach in combination with mechanistic model	modulation	the modulation	glycosylation	glycosylation	COID119643	ABSTRACT	arg0
f19283e390806dc671619c7e1823d83a	28409838		continuous processes with desired N-linked glycosylation patterns	processes	continuous processes	product attributes	N-linked glycosylation patterns	COID545748	ABSTRACT	arg1
6bc82a90970fcf68a88db651f354fa15	28409838		accurate control of flow rates, media composition and cell density of a Chinese hamster ovary (CHO) cell perfusion bioreactor	control	accurate control	media characteristics	media composition	COID162890	ABSTRACT	arg0
c9dc01dd8a32acf630aeb2181df58f7f	28409838		the production of a constant glycosylation profile	production	the production	product attributes	glycosylation profile	COID103232	ABSTRACT	arg1
5eae96b4c716310d554b19b3cfd6a159	28409838		accurate control of flow rates, media composition and cell density of a Chinese hamster ovary (CHO) cell perfusion bioreactor	control	accurate control	cell culture parameters	cell density	COID283414	ABSTRACT	arg0
ff98fe38b279cd2790d526bab33749e7	28465212		Glycosylation	Glycosylation	Glycosylation	glycosylation	Glycosylation	COID119643	ABSTRACT	arg0
2e053bb642ff7acd37d71b6eb4d84037	28465212		pharmacokinetics	pharmacokinetics	pharmacokinetics	clinical outcomes	pharmacokinetics	COID373370	ABSTRACT	arg1
8d92ed6806929a16c5748ec85dd2abf5	28465212		raffinose supplementation	supplementation	raffinose supplementation	sugar (subset of carbon source)	raffinose	COID985703	ABSTRACT	arg0
2846eba6bc6fb2a73a85687bdef39b50	28465212		the expression levels of a number of glycosylation related genes	levels	the expression levels	genotype	genes	COID185502	ABSTRACT	arg1
c76e77b4d2d47d98e6c37c6185caace1	29314747		low nutrient concentrations were reached	concentrations	low nutrient concentrations	media parameter or raw material	nutrient concentrations	COID287635	ABSTRACT	arg0
125bfede310a8130ec68d6ac7cb1de61	29314747		a decrease in mAb glycosylation was induced	a decrease	a decrease in mAb glycosylation	glycosylation	glycosylation	COID119643	ABSTRACT	arg1
02a87959937e58c47d2a68bcc3e6c5af	29457629		one carbohydrate modification	modification	one carbohydrate modification	PTM	carbohydrate modification	COID721251	ABSTRACT	arg0
194e5da1e93b65b9c49c9579c4170678	29457629		other glycan structures	structures	other glycan structures	sugar (subset of carbon source)	glycan structures	COID684992	ABSTRACT	arg1
2e277b9ae905bb52fa9655a411e99197	29673624		a critical protein quality attribute which may affect the efficacy and safety of the molecule	attribute	a critical protein quality attribute	product quality profile	protein quality attribute	COID846170	ABSTRACT	arg0
6af50e5655833cee3be86e4fbc87d4ff	29673624		efficacy	efficacy	efficacy	clinical outcomes	efficacy	COID912630	ABSTRACT	arg1
306b41f0928c45450f833c3d2d48a1c4	29673624		safety	safety	safety	clinical outcomes	safety	COID635261	ABSTRACT	arg1
65105415151608af96ff790bc98af8a2	29673624		DMJ	DMJ	DMJ	enzyme inhibitor	DMJ	COID109253	ABSTRACT	arg0
f0b190c1e360233d94eb8eb0b5f5909a	29673624		high mannose levels of IgG1 antibodies	levels	high mannose levels	sugar (subset of carbon source)	high mannose	COID981337	ABSTRACT	arg1
805f0bc9a72340e0430e2c37e15dd4b9	29673624		Deoxymannojirimycin (DMJ)	Deoxymannojirimycin	Deoxymannojirimycin	enzyme inhibitor	Deoxymannojirimycin	COID109253	ABSTRACT	arg0
df464f959354aac6e5ad4010330afa29	29673624		mannosidase	mannosidase	mannosidase	enzyme	mannosidase	COID020739	ABSTRACT	arg1
57b755d92a6a93838097199f5753d335	29673624		Deoxymannojirimycin (DMJ)	Deoxymannojirimycin	Deoxymannojirimycin	enzyme inhibitor	DMJ	COID109253	ABSTRACT	arg0
dc2335aa54d9e27a6aeff823c2fd5ac7	29673624		the glycosylation pattern of antibodies	pattern	the glycosylation pattern	product attributes	glycosylation pattern	COID857544	ABSTRACT	arg1
db25c94c12093cbc7b507ad2e9bfcc13	29673624		glycan forms	forms	glycan forms	sugar (subset of carbon source)	glycan forms	COID671420	ABSTRACT	arg1
d8b5912c957aed0c12ef12684bd79399	29719200		the bioreactor scale	scale	the bioreactor scale	vessel or process parameter or production scale	bioreactor scale	COID368907	ABSTRACT	arg0
73d49526e6c15473bfc1e0423ffa1d54	29719200		the intracellular processes	processes	the intracellular processes	process parameters or process control	intracellular processes	COID933982	ABSTRACT	arg1
8e724cf6ffcac306ee4be918a7c20c0c	29851298		The first perfusion harvest slice for both product types	slice	The first perfusion harvest slice	process mode	perfusion	COID329168	ABSTRACT	arg0
163d87bdafc120336184a29c1252955e	29851298		different glycosylation than subsequent harvests	glycosylation	different glycosylation	glycosylation	glycosylation	COID119643	ABSTRACT	arg1
4903449d0bb1b10179ca6daa21f21176	29851298		Product concentration in fed-batch	concentration	Product concentration	product attributes	Product concentration	COID189862	ABSTRACT	arg0
3604bf6927f2c68500321ed1aa970713	29851298		fed-batch	fed-batch	fed-batch	process mode	fed-batch	COID529446	ABSTRACT	arg1
948bfa29f4f90c515e809e44027842a4	29851298		perfusion	perfusion	perfusion	process mode	perfusion	COID329168	ABSTRACT	arg1
0a27c0ae6ecf8d690e445fdf52ad1bf6	29851298		average productivity in perfusion	productivity	average productivity	process condition	average productivity	COID731421	ABSTRACT	arg0
5c585dc3d6e4050d45de9be085823992	29851298		different glycosylation than subsequent harvests	glycosylation	different glycosylation	glycosylation	glycosylation	COID119643	ABSTRACT	arg0
d5fa0146a3f79d2c51a26398c12922ce	29851298		The first perfusion harvest slice for both product types	slice	The first perfusion harvest slice	process mode	perfusion	COID329168	ABSTRACT	arg1
2c27694c27f83f070d1e866c565c2a64	30088083		pH excursions	excursions	pH excursions	bioreactor conditions	pH	COID893209	ABSTRACT	arg0
b448f19cd4b220b0788d856ba64027dc	30088083		N-linked glycosylation	glycosylation	N-linked glycosylation	glycosylation	N-linked glycosylation	COID005169	ABSTRACT	arg1
2202a6ff79c518cf5703def924e9faf5	30327978		Variations in trace metal availability during production	Variations	Variations	trace metals or minerals (subset of secondary raw materials)	trace metal	COID221517	ABSTRACT	arg0
